OBJECTID,Valor en pesos ($),Localidad,Sector Catastral,Identificador único de la manzana,coord_x,coord_y
61880,450000,KENNEDY,LUSITANIA,006509003,"-74,1224524985","4,637943019152296"
61907,450000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,,"-74,10939144150001","4,6158853296515785"
61922,480000,PUENTE ARANDA,MONTES,,"-74,113787455","4,608894481651333"
61928,81000,PUENTE ARANDA,MONTES,,"-74,1139281675","4,614377835151526"
61930,465000,PUENTE ARANDA,TIBANA,,"-74,10412918","4,612032815651437"
61938,1650000,PUENTE ARANDA,SALAZAR GOMEZ,,"-74,11712648100001","4,631324901152071"
61965,600000,KENNEDY,MARSELLA,006502085,"-74,126592176","4,633946321152154"
62010,480000,PUENTE ARANDA,SALAZAR GOMEZ,,"-74,11227976449999","4,632342071152091"
62043,390000,KENNEDY,HIPOTECHO SUR,004551073,"-74,1254568","4,6262707166518995"
62048,1300000,KENNEDY,HIPOTECHO SUR,004551040,"-74,12664158549998","4,621561014151764"
62052,76000,KENNEDY,MARSELLA,006502085,"-74,1256197015","4,633302463652136"
62057,1400000,FONTIBON,MONTEVIDEO,006307017,"-74,12161649250001","4,642506927652434"
62077,1050000,TEUSAQUILLO,CENTRO INDUSTRIAL,,"-74,10742276900001","4,642323986652434"
62086,465000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,,"-74,11047695350001","4,6130456906514805"
62087,570000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,,"-74,111948189","4,613526899151488"
62118,450000,KENNEDY,LUSITANIA,006509013,"-74,12531953000001","4,630971729652068"
62122,450000,KENNEDY,LUSITANIA,006509012,"-74,123478656","4,631021383652076"
62123,600000,KENNEDY,MARSELLA,006502081,"-74,12610576649999","4,636620291152235"
62133,525000,PUENTE ARANDA,GALAN,,"-74,125384782","4,619221555651672"
62140,450000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,,"-74,11069135","4,613531065651507"
62163,81000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,,"-74,10799828","4,646045661652535"
62172,480000,PUENTE ARANDA,PUENTE ARANDA,,"-74,10789994450002","4,6279660376519525"
62186,390000,PUENTE ARANDA,LOS EJIDOS,,"-74,10167032449999","4,620039285151724"
62187,390000,PUENTE ARANDA,CORREDOR FERREO DEL SUR,,"-74,10193622850002","4,619998346151691"
62205,390000,PUENTE ARANDA,LOS EJIDOS,,"-74,10166370750002","4,61831020265165"
62238,360000,PUENTE ARANDA,GORGONZOLA,,"-74,105652639","4,62083858665172"
62241,1050000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,,"-74,102463949","4,64325224415246"
62255,1400000,PUENTE ARANDA,PENSILVANIA,,"-74,1000775155","4,611636949651431"
62271,1400000,KENNEDY,HIPOTECHO SUR,004551063,"-74,12598330750001","4,620793984651716"
62273,1500000,KENNEDY,LUSITANIA,006509019,"-74,12409094","4,634701022652184"
62301,81000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,,"-74,107999055","4,645395588652541"
62308,81000,PUENTE ARANDA,LA CAMELIA II,,"-74,11457146699999","4,615068395151529"
63559,1850000,PUENTE ARANDA,GALAN,004304093,"-74,124219114","4,62313000215182"
63595,1800000,PUENTE ARANDA,MONTES,004204049,"-74,11202899399999","4,612562911151461"
63684,1550000,PUENTE ARANDA,TIBANA,004212011,"-74,108674055","4,610240040651393"
63693,540000,PUENTE ARANDA,COLON,004308048,"-74,11461272300002","4,624848890651843"
63696,1750000,PUENTE ARANDA,GALAN,004304046,"-74,122429735","4,615707489651578"
63743,1300000,PUENTE ARANDA,GORGONZOLA,004207020,"-74,104491274","4,622810322151791"
63748,1750000,PUENTE ARANDA,GALAN,004304081,"-74,1232817975","4,61734918115163"
63772,1500000,PUENTE ARANDA,SALAZAR GOMEZ,006212013,"-74,117991598","4,632041315652103"
63817,600000,PUENTE ARANDA,BARCELONA,004303023,"-74,1143389485","4,616102214151576"
63818,1800000,PUENTE ARANDA,GALAN,004304093,"-74,1241708035","4,621934945651788"
63872,1050000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217026,"-74,10216621700002","4,6423013611524295"
63881,450000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205004,"-74,1056132885","4,615274285651573"
63883,1900000,PUENTE ARANDA,PROVIVIENDA NORTE,004310024,"-74,125788274","4,615874700651573"
63926,81000,PUENTE ARANDA,TIBANA,004212001,"-74,1098356455","4,611858206151437"
63927,1200000,PUENTE ARANDA,SAN RAFAEL INDUSTRIAL,004301001,"-74,111474493","4,623454226151822"
63939,1750000,PUENTE ARANDA,EL EJIDO,006206011,"-74,10197010249999","4,625801103151884"
63951,540000,PUENTE ARANDA,JORGE GAITAN CORTES,004210007,"-74,11059428299998","4,609991915651369"
63963,1650000,PUENTE ARANDA,BARCELONA,004303016,"-74,114623357","4,620352992151713"
63968,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205074,"-74,11035561950001","4,6130841061514865"
63970,510000,PUENTE ARANDA,SAN FRANCISCO,004206033,"-74,11145373099998","4,619278789651698"
63975,1500000,PUENTE ARANDA,SAN RAFAEL INDUSTRIAL,004301005,"-74,114095959","4,625451684651893"
63985,1700000,PUENTE ARANDA,SAN GABRIEL,004307016,"-74,1193078725","4,621727575651777"
64022,1600000,PUENTE ARANDA,PUENTE ARANDA,006215014,"-74,1066403685","4,632943829652123"
64023,1600000,PUENTE ARANDA,PUENTE ARANDA,006215045,"-74,10846379450001","4,633091499152149"
64031,390000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218020,"-74,11168788849997","4,63848659165231"
64053,540000,PUENTE ARANDA,JORGE GAITAN CORTES,004210021,"-74,1110645405","4,609508374651361"
64065,495000,PUENTE ARANDA,BARCELONA,004303017,"-74,1144621165","4,61996890815171"
64066,525000,PUENTE ARANDA,PROVIVIENDA NORTE,004310031,"-74,125301546","4,618198843151638"
64072,1750000,PUENTE ARANDA,GALAN,004304082,"-74,12251457350001","4,61404749665152"
64085,1950000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218012,"-74,11347000800001","4,641031731652388"
64094,1750000,PUENTE ARANDA,COMUNEROS,004202033,"-74,10231236750002","4,608361716651339"
64140,1600000,PUENTE ARANDA,SAN EUSEBIO,004401033,"-74,12456918700002","4,610687592651402"
64184,3500000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217026,"-74,10248425099999","4,642654956652445"
64208,1700000,PUENTE ARANDA,LA PRADERA,004305017,"-74,12163267999998","4,6263507661519165"
64209,1900000,PUENTE ARANDA,LA TRINIDAD,004306004,"-74,11825460349999","4,623807150151833"
64213,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205030,"-74,1092570225","4,614374957151549"
64252,1800000,PUENTE ARANDA,JORGE GAITAN CORTES,004210039,"-74,112425995","4,60869350515133"
64257,1900000,PUENTE ARANDA,SAN EUSEBIO,004401044,"-74,12265440250002","4,608602067651326"
64273,1300000,PUENTE ARANDA,SAN FRANCISCO,004206075,"-74,11002640549998","4,622269665651778"
64274,1300000,PUENTE ARANDA,GORGONZOLA,004207004,"-74,1026455155","4,621149916151753"
64303,540000,PUENTE ARANDA,JORGE GAITAN CORTES,004210057,"-74,10943685800001","4,6091150631513464"
64325,3500000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217005,"-74,1063860145","4,642083443152448"
64353,1900000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205034,"-74,11038681","4,61474597065153"
64364,1700000,PUENTE ARANDA,BARCELONA,004303014,"-74,11401304450001","4,618610230151664"
64367,1750000,PUENTE ARANDA,GALAN,004304069,"-74,1225835045","4,620031258651689"
64368,1900000,PUENTE ARANDA,GALAN,004304043,"-74,12017879049998","4,617974915151661"
64369,1800000,PUENTE ARANDA,GALAN,004304062,"-74,1213636025","4,619965614651698"
64386,1600000,PUENTE ARANDA,LA PRADERA,004305016,"-74,121045047","4,627335136151947"
64422,1900000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205002,"-74,10610168650001","4,616438689151598"
64430,1900000,PUENTE ARANDA,LA TRINIDAD,004306021,"-74,119699304","4,624775073651851"
64454,1800000,PUENTE ARANDA,COLON,004308049,"-74,115165805","4,624392562651844"
64459,480000,PUENTE ARANDA,MONTES,004204023,"-74,11484175300001","4,613073016651489"
64462,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205047,"-74,11120782949999","4,613319486651478"
64463,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205026,"-74,10979355250001","4,615724156151566"
64464,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205003,"-74,1059283015","4,615776435151554"
64484,1800000,PUENTE ARANDA,JORGE GAITAN CORTES,004210052,"-74,11118929100002","4,611582195151413"
64506,1900000,PUENTE ARANDA,PROVIVIENDA NORTE,004310019,"-74,1259463655","4,6145408426515475"
64508,2100000,PUENTE ARANDA,PROVIVIENDA NORTE,004310012,"-74,1268732565","4,613261530151501"
64539,1650000,PUENTE ARANDA,BARCELONA,004303014,"-74,11389780299999","4,617788483151635"
64546,81000,PUENTE ARANDA,LA TRINIDAD,004306023,"-74,12155127649999","4,621781322151766"
64558,1750000,PUENTE ARANDA,GALAN,004304084,"-74,1233518185","4,615720019651569"
64561,1600000,PUENTE ARANDA,LA PRADERA,004305028,"-74,1223146445","4,627825981651958"
64574,510000,PUENTE ARANDA,SAN FRANCISCO,004207029,"-74,10636200849999","4,623586685151812"
64586,1900000,PUENTE ARANDA,SAN FRANCISCO,004206070,"-74,109747653","4,61898269615166"
64636,1300000,PUENTE ARANDA,GORGONZOLA,004207019,"-74,10396914050003","4,623387206651802"
64738,1300000,PUENTE ARANDA,EL EJIDO,006206005,"-74,10117361549999","4,624060159651849"
64747,1750000,PUENTE ARANDA,GALAN,004304041,"-74,122218212","4,614843282651545"
64751,81000,PUENTE ARANDA,GALAN,004304042,"-74,1192728215","4,6190310601516735"
64766,1550000,PUENTE ARANDA,TIBANA,004212028,"-74,10835908550001","4,611252876151431"
64770,1650000,PUENTE ARANDA,BARCELONA,004303003,"-74,11471228049999","4,616762076151615"
64772,2000000,PUENTE ARANDA,BARCELONA,004303019,"-74,1131028785","4,61895545815166"
64778,465000,PUENTE ARANDA,TIBANA,004212027,"-74,1076725225","4,612000005651439"
64783,1300000,PUENTE ARANDA,SAN RAFAEL INDUSTRIAL,004301004,"-74,1126036245","4,625779227151877"
64784,1700000,PUENTE ARANDA,SAN RAFAEL,004302002,"-74,11160727549998","4,621683862151787"
64791,1900000,PUENTE ARANDA,GALAN,004304027,"-74,11869836100001","4,616926354151594"
64868,2100000,PUENTE ARANDA,PUENTE ARANDA,006215041,"-74,11151955300002","4,632126057152128"
64871,495000,PUENTE ARANDA,LA CAMELIA,004309031,"-74,11645907050001","4,61256273965146"
64933,495000,PUENTE ARANDA,LA CAMELIA,004309033,"-74,11599495200002","4,6133735566515135"
64939,1900000,PUENTE ARANDA,PROVIVIENDA NORTE,004310026,"-74,1257245925","4,616329813651605"
64943,1600000,PUENTE ARANDA,SAN EUSEBIO,004401029,"-74,126634709","4,609849143151366"
64964,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205021,"-74,1098736205","4,616268885651591"
64966,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205036,"-74,10978238300001","4,613580992651502"
64997,510000,PUENTE ARANDA,SAN FRANCISCO,004206011,"-74,10831020999998","4,623765245651837"
64998,1700000,PUENTE ARANDA,SAN FRANCISCO,004206056,"-74,11245524100002","4,616476147151577"
64999,1700000,PUENTE ARANDA,SAN FRANCISCO,004206017,"-74,1092357785","4,62371597665182"
65010,81000,PUENTE ARANDA,BARCELONA,004303002,"-74,11583535949998","4,616466402151582"
65045,480000,PUENTE ARANDA,SAN EUSEBIO,004401034,"-74,124402379","4,610285283651383"
65112,1750000,PUENTE ARANDA,GALAN,004304019,"-74,12058064150003","4,614572147651544"
65138,2000000,PUENTE ARANDA,BARCELONA,004303014,"-74,11365044749999","4,617908422151639"
65147,1800000,PUENTE ARANDA,MONTES,004204029,"-74,1177149435","4,6081358446513185"
65149,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205039,"-74,11097280050001","4,614810772151538"
65169,1700000,PUENTE ARANDA,BARCELONA,004303015,"-74,11518666399999","4,618884309651676"
65194,1500000,PUENTE ARANDA,SAN RAFAEL INDUSTRIAL,004301007,"-74,1144316555","4,625879875151882"
65205,1600000,PUENTE ARANDA,SAN EUSEBIO,004401029,"-74,126207021","4,61013233365141"
65267,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205041,"-74,1108438475","4,61347301665149"
65269,390000,PUENTE ARANDA,EL EJIDO,006206009,"-74,10255511400001","4,6255210226519"
65292,1650000,PUENTE ARANDA,LA CAMELIA,004309033,"-74,11593132300001","4,613613923151503"
65300,1500000,PUENTE ARANDA,LA CAMELIA II,004317006,"-74,11604126449998","4,61539183815155"
65323,1700000,PUENTE ARANDA,SAN FRANCISCO,004206068,"-74,109387486","4,619570264651691"
65359,1700000,PUENTE ARANDA,LA PRADERA,004305004,"-74,12136950499999","4,622833137151785"
65391,480000,PUENTE ARANDA,MONTES,004204002,"-74,1146213525","4,613526352651498"
65393,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205018,"-74,10726819050001","4,614046698151522"
65394,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205032,"-74,10972138150001","4,614466154651533"
65429,1800000,PUENTE ARANDA,JORGE GAITAN CORTES,004210051,"-74,111412304","4,611301776151403"
65477,1050000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217003,"-74,10474377450001","4,641532313652401"
65546,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205040,"-74,1109308405","4,614017029151507"
65553,1700000,PUENTE ARANDA,SAN FRANCISCO,004206044,"-74,11322819899999","4,617254724651602"
65556,1700000,PUENTE ARANDA,SAN FRANCISCO,004206054,"-74,11129706649999","4,616754681651599"
65574,1700000,PUENTE ARANDA,SAN FRANCISCO,004206013,"-74,10830891149999","4,62117536815174"
65612,1900000,PUENTE ARANDA,SAN FRANCISCO,004206058,"-74,11384152600002","4,616304585651603"
65623,360000,PUENTE ARANDA,GORGONZOLA,004207017,"-74,105110086","4,6206206276517445"
65668,1900000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205027,"-74,10972038450001","4,615001748651566"
65673,1700000,PUENTE ARANDA,SAN FRANCISCO,004206025,"-74,109726187","4,621097809651756"
65681,1500000,PUENTE ARANDA,SALAZAR GOMEZ,006212003,"-74,112031325","4,630861769652062"
65685,1600000,PUENTE ARANDA,PUENTE ARANDA,006215019,"-74,10915467000001","4,629906019152033"
65692,2500000,PUENTE ARANDA,SALAZAR GOMEZ,006212020,"-74,117829494","4,636609299652255"
65693,1600000,PUENTE ARANDA,LA PRADERA,004305001,"-74,1191071465","4,626808166151921"
65695,1600000,PUENTE ARANDA,MONTES,004204038,"-74,11437596850001","4,611904025651439"
65701,2000000,PUENTE ARANDA,MONTES,004204053,"-74,11458256100002","4,614156131651527"
65703,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205017,"-74,10735117050001","4,614471316151521"
65704,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205052,"-74,11262284949999","4,614568825651515"
65747,1900000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205066,"-74,108183913","4,615634832651569"
65758,480000,PUENTE ARANDA,MONTES,004204053,"-74,11441122149998","4,6143440886515386"
65760,1700000,PUENTE ARANDA,SAN FRANCISCO,004206042,"-74,1116125685","4,6199718081517105"
65764,1800000,PUENTE ARANDA,JORGE GAITAN CORTES,004210078,"-74,11240950550001","4,609294961151349"
65772,480000,PUENTE ARANDA,SAN EUSEBIO,004401046,"-74,12343321899999","4,6093330991513835"
65773,480000,PUENTE ARANDA,SAN EUSEBIO,004401055,"-74,12175044300002","4,609131326651331"
65805,1800000,PUENTE ARANDA,JORGE GAITAN CORTES,004210038,"-74,111981719","4,609044089151333"
65809,465000,PUENTE ARANDA,TIBANA,004212019,"-74,10891443150001","4,610859891151403"
65821,465000,PUENTE ARANDA,TIBANA,004212020,"-74,1088615205","4,610335163151396"
65828,1600000,PUENTE ARANDA,LA PRADERA,004305013,"-74,12045799250001","4,627281037151961"
65831,2000000,PUENTE ARANDA,LA TRINIDAD,004306011,"-74,116266274","4,627660984151972"
65844,1700000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205077,"-74,11385633149999","4,614703656151526"
65854,1500000,PUENTE ARANDA,SAN RAFAEL INDUSTRIAL,004301007,"-74,11452955050001","4,625973346651893"
65862,540000,PUENTE ARANDA,COLON,004308046,"-74,11787283250001","4,62037827765173"
65875,990000,PUENTE ARANDA,SAN GABRIEL,004307021,"-74,11924099999999","4,622958147151798"
65924,1800000,PUENTE ARANDA,SAN RAFAEL,004302011,"-74,11419546849999","4,620958408151743"
65925,1850000,PUENTE ARANDA,GALAN,004304093,"-74,12466913149999","4,6218985716517675"
65944,1300000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218018,"-74,1109074345","4,642456132152444"
65946,1600000,PUENTE ARANDA,MONTES,004204053,"-74,11450077499998","4,613998122151508"
65968,1600000,PUENTE ARANDA,SALAZAR GOMEZ,006212033,"-74,118902384","4,6362365021522365"
65970,1800000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217003,"-74,102716456","4,639142430152321"
65983,1900000,PUENTE ARANDA,GALAN,004304059,"-74,12150611749999","4,619118341651664"
66058,480000,PUENTE ARANDA,MONTES,004204036,"-74,1146105835","4,6108476231514235"
66059,480000,PUENTE ARANDA,MONTES,004204040,"-74,11421018150003","4,611101786651416"
66061,1650000,PUENTE ARANDA,BARCELONA,004303009,"-74,1148594295","4,617686057151649"
66063,525000,PUENTE ARANDA,GALAN,004304060,"-74,12556153850002","4,61929321265168"
66067,1800000,PUENTE ARANDA,GALAN,004304073,"-74,12267306500001","4,6211415236517475"
66070,1700000,PUENTE ARANDA,SAN GABRIEL,004307003,"-74,11691061299999","4,623236445151814"
66099,1800000,PUENTE ARANDA,COLON,004308012,"-74,117377154","4,617954744151639"
66122,480000,PUENTE ARANDA,MONTES,004204024,"-74,112886721","4,612791599151468"
66194,80000,PUENTE ARANDA,SAN EUSEBIO,004401034,"-74,124357293","4,609753311151363"
66196,80000,PUENTE ARANDA,SAN EUSEBIO,004401028,"-74,12502686300002","4,610022643651382"
66212,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205031,"-74,1101692485","4,615569938151555"
66213,81000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205069,"-74,11052481249999","4,612345655651437"
66214,1700000,PUENTE ARANDA,SAN FRANCISCO,004206021,"-74,109358249","4,620436369151694"
66215,1900000,PUENTE ARANDA,SAN FRANCISCO,004206003,"-74,10839879349999","4,618092807651647"
66217,1500000,PUENTE ARANDA,SALAZAR GOMEZ,006212040,"-74,11424312150001","4,630987063652052"
66243,81000,PUENTE ARANDA,SAN EUSEBIO,004401034,"-74,12451895000001","4,60963427165137"
66306,1800000,PUENTE ARANDA,MONTES,004204054,"-74,1138938405","4,614074583151504"
66339,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205055,"-74,1107711265","4,615142062651536"
66341,1900000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205016,"-74,107472317","4,61557357015157"
66343,510000,PUENTE ARANDA,SAN FRANCISCO,004206079,"-74,10755040000001","4,619399409651694"
66345,1700000,PUENTE ARANDA,SAN FRANCISCO,004206058,"-74,11357653499999","4,616470292151598"
66358,3500000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217043,"-74,10183172500001","4,638525791152318"
66360,1950000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218015,"-74,116842459","4,636928803652241"
66489,1700000,PUENTE ARANDA,SAN FRANCISCO,004206038,"-74,11254889","4,617969484651619"
66554,4000000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217044,"-74,10078124199998","4,6362630916522525"
66697,1750000,PUENTE ARANDA,GALAN,004304089,"-74,12372979400001","4,6171739191515995"
66699,81000,PUENTE ARANDA,GALAN,004304034,"-74,1186027645","4,618427241151663"
66738,1650000,PUENTE ARANDA,BARCELONA,004303022,"-74,11422517","4,6170125501516095"
66745,1900000,PUENTE ARANDA,GALAN,004304039,"-74,11983712349999","4,617678362151624"
66751,540000,PUENTE ARANDA,COLON,004308034,"-74,11538681000002","4,622616084151809"
66774,1800000,PUENTE ARANDA,COLON,004308048,"-74,11440533300001","4,624683546651855"
66778,2000000,PUENTE ARANDA,COLON,004308034,"-74,114676637","4,623135272151824"
66800,1700000,PUENTE ARANDA,BARCELONA,004303020,"-74,11376786199997","4,618987838651678"
66846,1650000,PUENTE ARANDA,TIBANA,004212016,"-74,109632046","4,610939605151409"
66847,1650000,PUENTE ARANDA,TIBANA,004212018,"-74,1102223595","4,6115774451514255"
66848,1200000,PUENTE ARANDA,TIBANA,004212024,"-74,10507803399997","4,611104116651418"
66852,1750000,PUENTE ARANDA,GALAN,004304080,"-74,12326262600001","4,616783451651601"
66870,2500000,PUENTE ARANDA,PROVIVIENDA NORTE,004310022,"-74,12690811800002","4,615045609151542"
66900,1800000,PUENTE ARANDA,JORGE GAITAN CORTES,004210011,"-74,110078582","4,6092049316513775"
66907,1800000,PUENTE ARANDA,COLON,004308004,"-74,11433762899998","4,6213926066517494"
66938,1300000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218010,"-74,11426452999999","4,636631770152226"
66943,1300000,PUENTE ARANDA,PUENTE ARANDA,006215004,"-74,107287902","4,629568709152001"
66949,1050000,TEUSAQUILLO,CENTRO INDUSTRIAL,006217013,"-74,108297951","4,643213635652479"
66977,1550000,PUENTE ARANDA,TIBANA,004212003,"-74,109359023","4,611152999651395"
67030,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205044,"-74,11164035700003","4,6151295491515665"
67059,1700000,PUENTE ARANDA,SAN FRANCISCO,004206033,"-74,11161650499997","4,618686440651665"
67062,1900000,PUENTE ARANDA,SAN FRANCISCO,004206031,"-74,1106487495","4,619934877151728"
67063,1900000,PUENTE ARANDA,SAN FRANCISCO,004206036,"-74,1110802275","4,6200841941516995"
67064,1080000,PUENTE ARANDA,GORGONZOLA,004207001,"-74,10049599249999","4,620961509151721"
67066,1300000,PUENTE ARANDA,GORGONZOLA,004207002,"-74,1020355055","4,62191989965177"
